2017-08-30 17:46:18,954 [Worker-17] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-08-30 17:46:20,205 [Worker-16] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2017-08-30 17:46:20,206 [Worker-16] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-08-30 17:46:20,208 [Worker-16] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2017-08-30 17:46:20,209 [Worker-16] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-08-30 17:46:43,395 [Worker-18] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.rupeng:rupeng-admin:0.0.1-SNAPSHOT @ D:\workplaceRPWXMTest\rupeng-service\pom.xml.
2017-08-30 17:46:43,410 [Worker-18] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.rupeng:rupeng-service:jar:0.0.1-SNAPSHOT is missing, no dependency information available
2017-08-30 17:46:43,607 [Worker-18] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.baidu.ueditor:ueditor:jar:1.1.2 is missing, no dependency information available
2017-08-30 17:46:44,663 [Worker-18] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2017-08-30 17:46:44,664 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-08-30 17:46:44,666 [Worker-18] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2017-08-30 17:46:44,667 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-08-30 17:46:44,667 [Worker-18] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Changed resources require a complete clean of filtered resources of rupeng-service
2017-08-30 17:46:44,668 [Worker-18] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Executing resource filtering for rupeng-service
2017-08-30 17:46:44,676 [Worker-18] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2017-08-30 17:46:50,480 [Worker-19] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.rupeng:rupeng-admin:0.0.1-SNAPSHOT @ D:\workplaceRPWXMTest\rupeng-admin\pom.xml.
2017-08-30 17:46:50,491 [Worker-19] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.rupeng:rupeng-service:jar:0.0.1-SNAPSHOT is missing, no dependency information available
2017-08-30 17:46:50,692 [Worker-19] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.baidu.ueditor:ueditor:jar:1.1.2 is missing, no dependency information available
2017-08-30 17:46:50,942 [Worker-19] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.rupeng:rupeng-service:jar:0.0.1-SNAPSHOT is missing, no dependency information available
2017-08-30 17:46:51,114 [Worker-19] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.baidu.ueditor:ueditor:jar:1.1.2 is missing, no dependency information available
2017-08-30 17:46:51,554 [Worker-19] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
